# mapping_set_id: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology/mappings/TCM-SO-ICD11.sssom.tsv
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_provider: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology
# mapping_date: 2026-09-17
# creator_id: https://github.com/Pinellia7ternata
# mapping_tool: manual expert curation after lexical/semantic pre-screening
# object_source: ICD-11 for Mortality and Morbidity Statistics (MMS)
# comment_type
# comment: Subject classes are TCM Symptom Ontology (TCM-SO, release v4.10) symptom classes; predicate and object identify the cross-terminology alignment.
# curie_map:
#   TCM-SO: http://OntoTCM.org.cn/ontologies/tcm_v38/f#
#   HP: http://purl.obolibrary.org/obo/HP_
#   SNOMEDCT: http://snomed.info/id/
#   ICD11: https://icd.who.int/browse11/l-m/en#
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	curation_status
TCM-SO:sx_龋齿	Carious teeth	skos:closeMatch	ICD11:DA08.0	Dental caries	semapv:ManualMappingCuration	
TCM-SO:sx_龋齿	Carious teeth	skos:closeMatch	ICD11:SM1E	Dental caries disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_尿黄	yellow urine	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_尿黄	yellow urine	skos:closeMatch	ICD11:SF5A	Liver-gallbladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_带下如豆渣状	bean-curd-dreg-like vaginal discharge	skos:closeMatch	ICD11:MF3A	Vaginal discharge	semapv:ManualMappingCuration	
TCM-SO:sx_带下如豆渣状	bean-curd-dreg-like vaginal discharge	skos:closeMatch	ICD11:MC14	Eye discharge	semapv:ManualMappingCuration	
TCM-SO:sx_身热夜甚	fever worsening at night	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_麻木	Fatigable weakness	skos:exactMatch	ICD11:MB40.4	Numbness	semapv:ManualMappingCuration	
TCM-SO:sx_目光呆滞	dull stare	skos:closeMatch	ICD11:SF79	Spleen deficiency with dampness accumulation pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_耳背有红络	red vessels on the back of auricle	skos:closeMatch	ICD11:NA0B	Injury of the auricle	semapv:ManualMappingCuration	
TCM-SO:sx_耳背有红络	red vessels on the back of auricle	skos:closeMatch	ICD11:XA9E26	Skin of auricle	semapv:ManualMappingCuration	
TCM-SO:sx_经闭不行	Amenorrhea	skos:closeMatch	ICD11:SB94	Amenorrhea disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤白化	skin whitening	skos:closeMatch	ICD11:XM6J14	Protectant, skin	semapv:ManualMappingCuration	
TCM-SO:sx_眵白	white eye discharge	skos:closeMatch	ICD11:MC14	Eye discharge	semapv:ManualMappingCuration	
TCM-SO:sx_灼痛	Burning pain	skos:closeMatch	ICD11:XE7PM	Burning oil	semapv:ManualMappingCuration	
TCM-SO:sx_灼痛	Burning pain	skos:closeMatch	ICD11:DA0F.0	Burning mouth syndrome	semapv:ManualMappingCuration	
TCM-SO:sx_灼痛	Burning pain	skos:closeMatch	ICD11:ED31	Burning feet syndrome	semapv:ManualMappingCuration	
TCM-SO:sx_趾肿	Toe swelling	skos:closeMatch	ICD11:SK68	Tear sac swelling disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_牙齿松动	Abnormality of the dentition	skos:exactMatch	ICD11:DA0C.0	Tooth mobility	semapv:ManualMappingCuration	
TCM-SO:sx_眼肉光亮	lustrous eye tissue	skos:closeMatch	ICD11:XA0UK0	Bone tissue	semapv:ManualMappingCuration	
TCM-SO:sx_咳后有鸡鸣样回声	post-tussive cock-crow echo (whoop)	skos:closeMatch	ICD11:1C12.Z	Whooping cough, unspecified	semapv:ManualMappingCuration	
TCM-SO:sx_咳后有鸡鸣样回声	post-tussive cock-crow echo (whoop)	skos:closeMatch	ICD11:1C12.Y	Other specified whooping cough	semapv:ManualMappingCuration	
TCM-SO:sx_身热不甚	mild fever	skos:closeMatch	ICD11:XS5W	Mild	semapv:ManualMappingCuration	
TCM-SO:sx_舌红	Abnormal tongue physiology	skos:exactMatch	ICD11:DA01	Gingival and tongue disorders	semapv:ManualMappingCuration	
TCM-SO:sx_晶珠半脱	partial lens dislocation (subluxation)	skos:closeMatch	ICD11:9B11.1	Dislocation of lens	semapv:ManualMappingCuration	
TCM-SO:sx_午后潮热	afternoon tidal fever	skos:closeMatch	ICD11:1C33	Q fever	semapv:ManualMappingCuration	
TCM-SO:sx_午后潮热	afternoon tidal fever	skos:closeMatch	ICD11:1D45	Sandfly fever	semapv:ManualMappingCuration	
TCM-SO:sx_午后潮热	afternoon tidal fever	skos:closeMatch	ICD11:1C11.00	Oroya fever	semapv:ManualMappingCuration	under_review
TCM-SO:sx_悬雍下垂	uvula ptosis	skos:closeMatch	ICD11:XA2993	Uvula	semapv:ManualMappingCuration	
TCM-SO:sx_阴囊疼痛	scrotal pain	skos:closeMatch	ICD11:MF40.20	Acute scrotal pain	semapv:ManualMappingCuration	
TCM-SO:sx_弛张热	remittent fever	skos:closeMatch	ICD11:1C33	Q fever	semapv:ManualMappingCuration	
TCM-SO:sx_呕吐急迫	urgent vomiting	skos:closeMatch	ICD11:MD90.1	Vomiting	semapv:ManualMappingCuration	
TCM-SO:sx_视小为大	macropsia	skos:closeMatch	ICD11:SC23	Uterine mass disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_痴呆	Dementia	skos:closeMatch	ICD11:SD86	Dementia disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_尿如乳糜	chyluria (milky urine)	skos:exactMatch	ICD11:MF92	Chyluria	semapv:ManualMappingCuration	
TCM-SO:sx_尿如乳糜	chyluria (milky urine)	skos:closeMatch	ICD11:SF79	Spleen deficiency with dampness accumulation pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_喉中痰鸣	Stridor	skos:exactMatch	ICD11:MD11.B	Stridor	semapv:ManualMappingCuration	
TCM-SO:sx_恶露粘稠	sticky lochia	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_骨节痛	Arthralgia	skos:closeMatch	ICD11:SF00	Blood deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_骨节痛	Arthralgia	skos:closeMatch	ICD11:SR1T	Blood deficiency pattern (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_复视	Diplopia	skos:exactMatch	ICD11:MB44	Diplopia	semapv:ManualMappingCuration	
TCM-SO:sx_口苦	Abnormality of taste sensation	skos:closeMatch	ICD11:MD95	Taste disorder	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹脱屑	scaling rash	skos:closeMatch	ICD11:ME66.6Z	Rash, unspecified	semapv:ManualMappingCuration	
TCM-SO:sx_呵欠	yawning	skos:exactMatch	ICD11:MD11.D	Yawning	semapv:ManualMappingCuration	
TCM-SO:sx_气下坠感	bearing-down sensation of qi	skos:closeMatch	ICD11:SE93	Qi sinking pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_苦闷	distress and depression	skos:closeMatch	ICD11:SD82	Depression disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_指甲色灰	Gray nail	skos:closeMatch	ICD11:XA6Q52	Nail	semapv:ManualMappingCuration	
TCM-SO:sx_指甲色灰	Gray nail	skos:closeMatch	ICD11:EE10.4	Nail atrophy	semapv:ManualMappingCuration	
TCM-SO:sx_指甲色灰	Gray nail	skos:closeMatch	ICD11:EE10.3	Nail hypertrophy	semapv:ManualMappingCuration	
TCM-SO:sx_嗳气	Recurrent singultus	skos:exactMatch	ICD11:MD95	Other specified symptoms of digestive system	semapv:ManualMappingCuration	
TCM-SO:sx_胞睑色黯	dusky eyelid	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_胞睑色黯	dusky eyelid	skos:closeMatch	ICD11:SF55	Liver depression and blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_耳鸣如雷	thunder-like tinnitus	skos:closeMatch	ICD11:MC41	Tinnitus	semapv:ManualMappingCuration	
TCM-SO:sx_口腔黏膜鲜红	Bright red oral mucosa	skos:closeMatch	ICD11:XA6NQ7	Oral mucosa	semapv:ManualMappingCuration	
TCM-SO:sx_阴囊瘙痒	scrotal itching	skos:closeMatch	ICD11:MF40.20	Acute scrotal pain	semapv:ManualMappingCuration	
TCM-SO:sx_阴囊瘙痒	scrotal itching	skos:closeMatch	ICD11:BD75.1	Scrotal varices	semapv:ManualMappingCuration	
TCM-SO:sx_带下量多	profuse vaginal discharge	skos:closeMatch	ICD11:MF3A	Vaginal discharge	semapv:ManualMappingCuration	
TCM-SO:sx_尿无臊气	absence of urinous odor	skos:closeMatch	ICD11:LB40.0	Absence of vulva	semapv:ManualMappingCuration	
TCM-SO:sx_尿无臊气	absence of urinous odor	skos:closeMatch	ICD11:LB42.0	Absence of vagina	semapv:ManualMappingCuration	under_review
TCM-SO:sx_疮疡周围乌黑	pitch-black around the sore	skos:closeMatch	ICD11:XM08L6	Afghanistan black	semapv:ManualMappingCuration	
TCM-SO:sx_耳轮青紫	Bluish-purple auricular helix	skos:closeMatch	ICD11:XA9A86	Crus of helix	semapv:ManualMappingCuration	
TCM-SO:sx_大便酸臭	sour-smelling stool	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_嗳气臭腐	foul putrid belching	skos:closeMatch	ICD11:MD91	Belching	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤光亮	Skin shininess	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_齿垢多	profuse dental tartar	skos:closeMatch	ICD11:SF5A	Liver-gallbladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_滑精	spermatorrhea	skos:closeMatch	ICD11:SF93	Kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_痰腥	Sputum fishy	skos:closeMatch	ICD11:SF7M	Spleen and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_指甲色白	White nail	skos:closeMatch	ICD11:XA6Q52	Nail	semapv:ManualMappingCuration	
TCM-SO:sx_指甲色白	White nail	skos:closeMatch	ICD11:XM6AD6	Egg white	semapv:ManualMappingCuration	
TCM-SO:sx_小便急迫	urgent urination	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_鱼际脉络黑	Black thenar-eminence vessels and collaterals	skos:closeMatch	ICD11:XA2JN4	Thenar eminence	semapv:ManualMappingCuration	
TCM-SO:sx_鱼际脉络黑	Black thenar-eminence vessels and collaterals	skos:closeMatch	ICD11:XA57N0	Malar eminence	semapv:ManualMappingCuration	
TCM-SO:sx_绞痛	Angina pectoris	skos:closeMatch	ICD11:BA40.Z	Angina pectoris, unspecified	semapv:ManualMappingCuration	
TCM-SO:sx_绞痛	Angina pectoris	skos:closeMatch	ICD11:BA40.Y	Other specified angina pectoris	semapv:ManualMappingCuration	
TCM-SO:sx_肋间胀满	intercostal distension and fullness	skos:closeMatch	ICD11:ME81.0	Intercostal pain	semapv:ManualMappingCuration	
TCM-SO:sx_肋间胀满	intercostal distension and fullness	skos:closeMatch	ICD11:XA5HJ3	Intercostal nerve	semapv:ManualMappingCuration	
TCM-SO:sx_剧痛	Severe pain	skos:exactMatch	ICD11:XS2E	Severe pain	semapv:ManualMappingCuration	
TCM-SO:sx_剧痛	Severe pain	skos:closeMatch	ICD11:XS25	Severe	semapv:ManualMappingCuration	
TCM-SO:sx_剧痛	Severe pain	skos:closeMatch	ICD11:XS2U	Severe pain-related interference	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤麻木	Skin numbness	skos:closeMatch	ICD11:SC62	Numbness disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤麻木	Skin numbness	skos:closeMatch	ICD11:SK54	Numbness disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_得食痛减	pain relieved by eating	skos:closeMatch	ICD11:SF7C	Stomach qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_蜘蛛痣	Spider angioma	skos:closeMatch	ICD11:XE75L	Spider	semapv:ManualMappingCuration	
TCM-SO:sx_呕声壮厉	forceful vomiting sound	skos:closeMatch	ICD11:MD90.1	Vomiting	semapv:ManualMappingCuration	
TCM-SO:sx_脐流脓水	pus discharge from umbilicus	skos:closeMatch	ICD11:XA3MT8	Umbilicus	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹结滋痴	serum-crusted rash	skos:closeMatch	ICD11:ME66.6Z	Rash, unspecified	semapv:ManualMappingCuration	under_review
TCM-SO:sx_皮疹结滋痴	serum-crusted rash	skos:closeMatch	ICD11:ME66.6Y	Other specified rash	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹结滋痴	serum-crusted rash	skos:closeMatch	ICD11:XM5083	Antirabies hyperimmune serum	semapv:ManualMappingCuration	
TCM-SO:sx_精液量少	scanty semen	skos:closeMatch	ICD11:SF96	Kidney essence deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_精液量少	scanty semen	skos:closeMatch	ICD11:SF20	Essence deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_无尿	Anuria	skos:closeMatch	ICD11:MF51	Anuria or oliguria	semapv:ManualMappingCuration	
TCM-SO:sx_睡中流涎	drooling during sleep	skos:closeMatch	ICD11:7B00.2	Sleep terrors	semapv:ManualMappingCuration	
TCM-SO:sx_气喘息粗	Dyspnea	skos:exactMatch	ICD11:MD11.5	Dyspnoea	semapv:ManualMappingCuration	
TCM-SO:sx_进食无味	tasteless eating (loss of taste)	skos:closeMatch	ICD11:VW24	Eating	semapv:ManualMappingCuration	
TCM-SO:sx_脘胀	epigastric distension	skos:closeMatch	ICD11:SA52	Epigastric distension disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_月经间期阴道流血	intermenstrual vaginal bleeding	skos:closeMatch	ICD11:GA20.20	Intermenstrual bleeding	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端微黄	Slight yellow tip-of-nose	skos:closeMatch	ICD11:XA04T9	Skin of nose	semapv:ManualMappingCuration	
TCM-SO:sx_腹痛	Abdominal pain	skos:exactMatch	ICD11:MD81	Abdominal pain	semapv:ManualMappingCuration	
TCM-SO:sx_苔厚	Fast-growing nails	skos:exactMatch	ICD11:DA01.Y	Coated tongue	semapv:ManualMappingCuration	
TCM-SO:sx_脓夹血块	pus with blood clots	skos:closeMatch	ICD11:XM2NV9	Blood (derivatives) (natural) (plasma) (whole)	semapv:ManualMappingCuration	
TCM-SO:sx_脓夹血块	pus with blood clots	skos:closeMatch	ICD11:QE50.5	Discord with counsellors	semapv:ManualMappingCuration	
TCM-SO:sx_脓色灰	Gray pus	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_脓色灰	Gray pus	skos:closeMatch	ICD11:SF8G	Large intestine dampness heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_脓色灰	Gray pus	skos:closeMatch	ICD11:SF7G	Dampness in the intestines pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_脐肿	umbilical swelling	skos:closeMatch	ICD11:XA3L42	Umbilical cord	semapv:ManualMappingCuration	under_review
TCM-SO:sx_脐肿	umbilical swelling	skos:closeMatch	ICD11:XA0VZ0	Umbilical artery	semapv:ManualMappingCuration	
TCM-SO:sx_脐肿	umbilical swelling	skos:closeMatch	ICD11:DD53	Umbilical hernia	semapv:ManualMappingCuration	
TCM-SO:sx_脓似蟹沫	crab-foam-like pus	skos:closeMatch	ICD11:XM5MB3	Crab	semapv:ManualMappingCuration	
TCM-SO:sx_精液量多	profuse semen	skos:closeMatch	ICD11:XM0MJ2	Hippocastani semen	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹结黄痴	yellow-crusted rash	skos:closeMatch	ICD11:ME66.6Z	Rash, unspecified	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹结黄痴	yellow-crusted rash	skos:closeMatch	ICD11:ME66.6Y	Other specified rash	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹结黄痴	yellow-crusted rash	skos:closeMatch	ICD11:ME66.61	Rash generalised	semapv:ManualMappingCuration	
TCM-SO:sx_脓液畅泄	free pus discharge	skos:closeMatch	ICD11:MC14	Eye discharge	semapv:ManualMappingCuration	
TCM-SO:sx_发热	Fever	skos:exactMatch	ICD11:MG26	Fever of other or unknown origin	semapv:ManualMappingCuration	
TCM-SO:sx_带下色黄	yellow vaginal discharge	skos:closeMatch	ICD11:MF3A	Vaginal discharge	semapv:ManualMappingCuration	
TCM-SO:sx_带下色黄	yellow vaginal discharge	skos:closeMatch	ICD11:MC14	Eye discharge	semapv:ManualMappingCuration	
TCM-SO:sx_脓色白	White pus	skos:closeMatch	ICD11:XM3DL1	White ash	semapv:ManualMappingCuration	
TCM-SO:sx_心中懊恼	heartburn with vexation (irritability)	skos:closeMatch	ICD11:MD95	Heartburn	semapv:ManualMappingCuration	
TCM-SO:sx_肛门异物感	foreign-body sensation in the anus	skos:closeMatch	ICD11:ND71	Foreign body in ear	semapv:ManualMappingCuration	
TCM-SO:sx_齿黄	yellow teeth	skos:closeMatch	ICD11:XE7WQ	Yellow hornet	semapv:ManualMappingCuration	
TCM-SO:sx_齿黄	yellow teeth	skos:closeMatch	ICD11:DA07.7	Embedded teeth	semapv:ManualMappingCuration	
TCM-SO:sx_肛门脱出物壁厚有弹性	thick-walled elastic anal prolapse	skos:closeMatch	ICD11:DB53	Anal prolapse	semapv:ManualMappingCuration	
TCM-SO:sx_肛门脱出物壁厚有弹性	thick-walled elastic anal prolapse	skos:closeMatch	ICD11:DB31.2	Rectal prolapse	semapv:ManualMappingCuration	
TCM-SO:sx_四肢抽搐	Spasticity	skos:exactMatch	ICD11:8A68.Z	Convulsions	semapv:ManualMappingCuration	
TCM-SO:sx_小儿哭声延绵	prolonged crying in children	skos:closeMatch	ICD11:SE36	Night crying disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_妊娠厌食	anorexia during pregnancy	skos:closeMatch	ICD11:XT0S	Pregnancy	semapv:ManualMappingCuration	
TCM-SO:sx_咽喉部有肿起物	swelling in the throat	skos:closeMatch	ICD11:SF93	Kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_脐中潮湿	damp umbilicus	skos:closeMatch	ICD11:XA3MT8	Umbilicus	semapv:ManualMappingCuration	
TCM-SO:sx_脐中潮湿	damp umbilicus	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_牙齿黑斑	black macules on teeth	skos:closeMatch	ICD11:XM08L6	Afghanistan black	semapv:ManualMappingCuration	
TCM-SO:sx_口腔黏膜淡白	Pale white oral mucosa	skos:closeMatch	ICD11:XA6NQ7	Oral mucosa	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹不红	Red rash	skos:closeMatch	ICD11:ME66.6Z	Rash, unspecified	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹不红	Red rash	skos:closeMatch	ICD11:ME66.6Y	Other specified rash	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹不红	Red rash	skos:closeMatch	ICD11:XM3R78	Lebanese red	semapv:ManualMappingCuration	
TCM-SO:sx_龟头结节	nodule on glans penis	skos:closeMatch	ICD11:SF55	Liver depression and blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_唇暗红	Dark red lip	skos:closeMatch	ICD11:XM3R78	Lebanese red	semapv:ManualMappingCuration	
TCM-SO:sx_鼻塞	Nasal congestion	skos:exactMatch	ICD11:MD11.9	Nasal congestion	semapv:ManualMappingCuration	
TCM-SO:sx_疤痕色黑	Black scar	skos:closeMatch	ICD11:XM2WE8	Mustard black	semapv:ManualMappingCuration	under_review
TCM-SO:sx_疤痕色黑	Black scar	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_精液清冷	clear and cold semen	skos:closeMatch	ICD11:XM0MJ2	Hippocastani semen	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹紫红	Purplish-red rash	skos:closeMatch	ICD11:ME66.6Z	Rash, unspecified	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹紫红	Purplish-red rash	skos:closeMatch	ICD11:ME66.6Y	Other specified rash	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹紫红	Purplish-red rash	skos:closeMatch	ICD11:XM3R78	Lebanese red	semapv:ManualMappingCuration	
TCM-SO:sx_失明	Blindness	skos:exactMatch	ICD11:9D90.6	Blindness	semapv:ManualMappingCuration	
TCM-SO:sx_失明	Blindness	skos:closeMatch	ICD11:SC70	Night blindness disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_失明	Blindness	skos:closeMatch	ICD11:SK63	Day blindness disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_咳嗽	Cough	skos:exactMatch	ICD11:MD12	Cough	semapv:ManualMappingCuration	
TCM-SO:sx_肛门脱出物色淡红	light-red anal prolapse	skos:closeMatch	ICD11:DB53	Anal prolapse	semapv:ManualMappingCuration	
TCM-SO:sx_妇女月经期_寒热往来	alternating chills and fever during menstruation	skos:closeMatch	ICD11:SD93	Alternating fever and chills disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_耳背见紫筋	purple vessels on the back of auricle	skos:closeMatch	ICD11:NA0B	Injury of the auricle	semapv:ManualMappingCuration	
TCM-SO:sx_耳背见紫筋	purple vessels on the back of auricle	skos:closeMatch	ICD11:XA9E26	Skin of auricle	semapv:ManualMappingCuration	
TCM-SO:sx_疼痛拒按	pain aggravated by pressure (refusing pressure)	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_精索结节	nodule of spermatic cord	skos:closeMatch	ICD11:XA5KK7	Spermatic Vein	semapv:ManualMappingCuration	
TCM-SO:sx_精索结节	nodule of spermatic cord	skos:closeMatch	ICD11:GB07.1	Inflammatory disorders of spermatic cord, tunica vaginalis or vas deferens	semapv:ManualMappingCuration	
TCM-SO:sx_鼻腔异物	foreign body in the nasal cavity	skos:closeMatch	ICD11:ND72.0	Foreign body in nasal sinus	semapv:ManualMappingCuration	
TCM-SO:sx_鼻腔异物	foreign body in the nasal cavity	skos:closeMatch	ICD11:ND71	Foreign body in ear	semapv:ManualMappingCuration	
TCM-SO:sx_血尿	Hematuria	skos:exactMatch	ICD11:MF50.4	Haematuria	semapv:ManualMappingCuration	
TCM-SO:sx_眼睑下垂	Ptosis	skos:closeMatch	ICD11:SK6L	Ptosis disorder (TM2)	semapv:ManualMappingCuration	under_review
TCM-SO:sx_眼睑下垂	Ptosis	skos:closeMatch	ICD11:LA14.04	Congenital ptosis	semapv:ManualMappingCuration	
TCM-SO:sx_目上视	upward deviation of eyes	skos:closeMatch	ICD11:9C83.11	Upward gaze deviation	semapv:ManualMappingCuration	
TCM-SO:sx_目上视	upward deviation of eyes	skos:closeMatch	ICD11:LB80.2	Radial deviation of fingers	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹色红	Skin rash	skos:exactMatch	ICD11:EM0Z	Rash	semapv:ManualMappingCuration	
TCM-SO:sx_挛痛	Cramping pain	skos:closeMatch	ICD11:SF9D	Uterine deficiency cold pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_经行身痒	body itching during menstruation	skos:closeMatch	ICD11:SF5H	Liver and kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_经行身痒	body itching during menstruation	skos:closeMatch	ICD11:SF82	Lung and kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_经行身痒	body itching during menstruation	skos:closeMatch	ICD11:SF93	Kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_身麻	body numbness	skos:closeMatch	ICD11:SC62	Numbness disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_身麻	body numbness	skos:closeMatch	ICD11:SK54	Numbness disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_带下如水	watery vaginal discharge	skos:closeMatch	ICD11:MF3A	Vaginal discharge	semapv:ManualMappingCuration	
TCM-SO:sx_两颊黏膜白腐斑块	white curdled patches on cheek mucosa	skos:closeMatch	ICD11:XA6NQ7	Oral mucosa	semapv:ManualMappingCuration	
TCM-SO:sx_两颊黏膜白腐斑块	white curdled patches on cheek mucosa	skos:closeMatch	ICD11:XA0PT3	Mucosa	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹浸淫成片	oozing rash coalescing into patches	skos:closeMatch	ICD11:SF02	Blood heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_恶露有块	lochia with clots	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_环状赘皮	annular skin tag	skos:closeMatch	ICD11:ME63.6	Chronic discoid or annular skin disorder	semapv:ManualMappingCuration	
TCM-SO:sx_环状赘皮	annular skin tag	skos:closeMatch	ICD11:ME62.8	Acute discoid or annular skin eruption	semapv:ManualMappingCuration	
TCM-SO:sx_热势起伏	fluctuating fever	skos:closeMatch	ICD11:1C33	Q fever	semapv:ManualMappingCuration	
TCM-SO:sx_经期延长	Menometrorrhagia	skos:closeMatch	ICD11:GA20.50	Heavy menstrual bleeding	semapv:ManualMappingCuration	under_review
TCM-SO:sx_神珠将反	eyeball about to deviate	skos:closeMatch	ICD11:SF5H	Liver and kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_带下如泡沫状	foamy vaginal discharge	skos:closeMatch	ICD11:MF3A	Vaginal discharge	semapv:ManualMappingCuration	
TCM-SO:sx_耳如蝉鸣	cicada-like tinnitus	skos:closeMatch	ICD11:MC41	Tinnitus	semapv:ManualMappingCuration	
TCM-SO:sx_少气懒言	shortage of qi with reluctance to speak	skos:closeMatch	ICD11:SF70	Spleen qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_牙眼痛	pain at gum margin	skos:closeMatch	ICD11:XM6DW9	Guar gum (medicinal)	semapv:ManualMappingCuration	
TCM-SO:sx_肉芽烧灼感	burning sensation of granulation tissue	skos:closeMatch	ICD11:VV12	Sensation of pain	semapv:ManualMappingCuration	
TCM-SO:sx_肉芽烧灼感	burning sensation of granulation tissue	skos:closeMatch	ICD11:XE7PM	Burning oil	semapv:ManualMappingCuration	
TCM-SO:sx_肉芽烧灼感	burning sensation of granulation tissue	skos:closeMatch	ICD11:VE20	Sensation of pain [BMDS]	semapv:ManualMappingCuration	
TCM-SO:sx_四肢瘦削	emaciation of limbs	skos:closeMatch	ICD11:SF5H	Liver and kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_四肢瘦削	emaciation of limbs	skos:closeMatch	ICD11:SF7M	Spleen and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_腹内包块	intra-abdominal mass	skos:closeMatch	ICD11:MD82	Intra-abdominal or pelvic swelling, mass or lump	semapv:ManualMappingCuration	
TCM-SO:sx_腹内包块	intra-abdominal mass	skos:closeMatch	ICD11:DD50.20	Primary intra-abdominal hernia	semapv:ManualMappingCuration	
