# mapping_set_id: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology/mappings/TCM-SO-SNOMEDCT.sssom.tsv
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_provider: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology
# mapping_date: 2026-09-17
# creator_id: https://github.com/Pinellia7ternata
# mapping_tool: manual expert curation after lexical/semantic pre-screening
# object_source: SNOMED CT (International Edition)
# comment_type
# comment: Subject classes are TCM Symptom Ontology (TCM-SO, release v4.10) symptom classes; predicate and object identify the cross-terminology alignment.
# curie_map:
#   TCM-SO: http://OntoTCM.org.cn/ontologies/tcm_v38/f#
#   HP: http://purl.obolibrary.org/obo/HP_
#   SNOMEDCT: http://snomed.info/id/
#   ICD11: https://icd.who.int/browse11/l-m/en#
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	curation_status
TCM-SO:sx_鼻尖肿起	swollen nasal tip	skos:closeMatch	SNOMEDCT:249331008	narrow nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻尖肿起	swollen nasal tip	skos:closeMatch	SNOMEDCT:249327002	broad nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤暗黄	Dull-yellow skin	skos:closeMatch	SNOMEDCT:18165001	icterus	semapv:ManualMappingCuration	
TCM-SO:sx_雀目	night blindness (sparrow eye)	skos:exactMatch	SNOMEDCT:65194006	difficulties with night vision	semapv:ManualMappingCuration	
TCM-SO:sx_雀目	night blindness (sparrow eye)	skos:closeMatch	SNOMEDCT:193687000	congenital night blindness	semapv:ManualMappingCuration	
TCM-SO:sx_雀目	night blindness (sparrow eye)	skos:closeMatch	SNOMEDCT:232061009	congenital night blindness	semapv:ManualMappingCuration	
TCM-SO:sx_关节脱臼	Joint dislocation	skos:closeMatch	SNOMEDCT:287096003	multiple joint dislocation	semapv:ManualMappingCuration	
TCM-SO:sx_关节脱臼	Joint dislocation	skos:closeMatch	SNOMEDCT:34277002	multiple joint dislocation	semapv:ManualMappingCuration	
TCM-SO:sx_关节脱臼	Joint dislocation	skos:exactMatch	SNOMEDCT:108367008	joint dislocation	semapv:ManualMappingCuration	
TCM-SO:sx_三叉神经痛	Trigeminal neuralgia	skos:exactMatch	SNOMEDCT:31681005	tic douloureux	semapv:ManualMappingCuration	
TCM-SO:sx_经前不寐	premenstrual insomnia	skos:closeMatch	SNOMEDCT:193462001	difficulty staying or falling asleep	semapv:ManualMappingCuration	
TCM-SO:sx_黑睛星鬓	star-like corneal opacities	skos:closeMatch	SNOMEDCT:413921009	corneal clouding	semapv:ManualMappingCuration	
TCM-SO:sx_黑睛星鬓	star-like corneal opacities	skos:closeMatch	SNOMEDCT:64634000	corneal clouding	semapv:ManualMappingCuration	
TCM-SO:sx_黑睛星鬓	star-like corneal opacities	skos:closeMatch	SNOMEDCT:95735008	corneal clouding	semapv:ManualMappingCuration	
TCM-SO:sx_呃声高亢	high-pitched hiccup	skos:closeMatch	SNOMEDCT:51406002	abnormally high pitched voice	semapv:ManualMappingCuration	
TCM-SO:sx_鼻头红	Red tip-of-nose	skos:closeMatch	SNOMEDCT:249327002	broad nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻头红	Red tip-of-nose	skos:closeMatch	SNOMEDCT:249331008	narrow nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻头红	Red tip-of-nose	skos:closeMatch	SNOMEDCT:249326006	bifid nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_啮齿有声	audible teeth grinding	skos:closeMatch	SNOMEDCT:191983006	bruxism	semapv:ManualMappingCuration	
TCM-SO:sx_啮齿有声	audible teeth grinding	skos:closeMatch	SNOMEDCT:90207007	bruxism	semapv:ManualMappingCuration	
TCM-SO:sx_腹大如鼓	drum-like abdominal distension	skos:closeMatch	SNOMEDCT:41931001	abdominal bloating	semapv:ManualMappingCuration	
TCM-SO:sx_腹大如鼓	drum-like abdominal distension	skos:closeMatch	SNOMEDCT:60728008	abdominal bloating	semapv:ManualMappingCuration	
TCM-SO:sx_久不欲食	chronic poor appetite	skos:closeMatch	SNOMEDCT:64379006	decreased appetite	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端微黑	Slight black tip-of-nose	skos:closeMatch	SNOMEDCT:249331008	narrow nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端微黑	Slight black tip-of-nose	skos:closeMatch	SNOMEDCT:249327002	broad nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端微黑	Slight black tip-of-nose	skos:closeMatch	SNOMEDCT:249326006	bifid nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_唇裂	Lip fissure	skos:closeMatch	SNOMEDCT:253983005	cleft lip cleft palate	semapv:ManualMappingCuration	
TCM-SO:sx_唇裂	Lip fissure	skos:closeMatch	SNOMEDCT:66948001	cleft lip cleft palate	semapv:ManualMappingCuration	
TCM-SO:sx_唇裂	Lip fissure	skos:closeMatch	SNOMEDCT:80281008	cheiloschisis of upper lip	semapv:ManualMappingCuration	
TCM-SO:sx_口中流涎稠粘	thick sticky drooling	skos:closeMatch	SNOMEDCT:275295002	dribbling	semapv:ManualMappingCuration	
TCM-SO:sx_口中流涎稠粘	thick sticky drooling	skos:closeMatch	SNOMEDCT:53827007	dribbling	semapv:ManualMappingCuration	
TCM-SO:sx_口中流涎稠粘	thick sticky drooling	skos:closeMatch	SNOMEDCT:62718007	dribbling	semapv:ManualMappingCuration	
TCM-SO:sx_脊柱歪斜	scoliosis (spinal deviation)	skos:exactMatch	SNOMEDCT:111266001	cobb angle greater than ten degrees	semapv:ManualMappingCuration	
TCM-SO:sx_脊柱歪斜	scoliosis (spinal deviation)	skos:exactMatch	SNOMEDCT:64217002	cobb angle greater than ten degrees	semapv:ManualMappingCuration	
TCM-SO:sx_脊柱歪斜	scoliosis (spinal deviation)	skos:closeMatch	SNOMEDCT:203645000	compensatory scoliosis	semapv:ManualMappingCuration	
TCM-SO:sx_耳后完骨部红肿	Red mastoid-region-behind-the-ear swelling	skos:closeMatch	SNOMEDCT:43887004	pit behind the ear	semapv:ManualMappingCuration	
TCM-SO:sx_后头痛	Occiput pain	skos:closeMatch	SNOMEDCT:25064002	headache	semapv:ManualMappingCuration	
TCM-SO:sx_瞳神倚侧	deviated pupil	skos:closeMatch	SNOMEDCT:37125009	dilated pupil	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤苍白	Pallor	skos:exactMatch	SNOMEDCT:398979000	paleness	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤苍白	Pallor	skos:closeMatch	SNOMEDCT:302200001	disc pallor	semapv:ManualMappingCuration	
TCM-SO:sx_视野窄缩	narrowing of visual field	skos:closeMatch	SNOMEDCT:1151008	concentric narrowing of visual field	semapv:ManualMappingCuration	
TCM-SO:sx_视野窄缩	narrowing of visual field	skos:closeMatch	SNOMEDCT:267628004	concentric narrowing of visual field	semapv:ManualMappingCuration	
TCM-SO:sx_视野窄缩	narrowing of visual field	skos:closeMatch	SNOMEDCT:12184005	partial loss of field of vision	semapv:ManualMappingCuration	
TCM-SO:sx_囟门突起	bulging fontanelle	skos:closeMatch	SNOMEDCT:276710001	little cranial sutures	semapv:ManualMappingCuration	
TCM-SO:sx_吐舌	protruding tongue	skos:exactMatch	SNOMEDCT:249872000	lingual prolapse	semapv:ManualMappingCuration	
TCM-SO:sx_吐舌	protruding tongue	skos:exactMatch	SNOMEDCT:285503005	lingual prolapse	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤㿠白	bright pale-white skin	skos:closeMatch	SNOMEDCT:398979000	paleness	semapv:ManualMappingCuration	
TCM-SO:sx_关节肿大	Joint enlargement	skos:closeMatch	SNOMEDCT:271771009	joint swelling	semapv:ManualMappingCuration	under_review
TCM-SO:sx_皮肤红点	red dots on the skin	skos:closeMatch	SNOMEDCT:12393003	blood spots	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤红点	red dots on the skin	skos:closeMatch	SNOMEDCT:387778001	blood spots	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤红点	red dots on the skin	skos:closeMatch	SNOMEDCT:423902002	blood spots	semapv:ManualMappingCuration	
TCM-SO:sx_膝内翻	Genu varum	skos:exactMatch	SNOMEDCT:299331007	bow leggedness	semapv:ManualMappingCuration	
TCM-SO:sx_膝内翻	Genu varum	skos:closeMatch	SNOMEDCT:299330008	genu valga	semapv:ManualMappingCuration	
TCM-SO:sx_赘皮柔软	Skin tag/redundant skin softness	skos:closeMatch	SNOMEDCT:201093004	loose redundant skin	semapv:ManualMappingCuration	
TCM-SO:sx_赘皮柔软	Skin tag/redundant skin softness	skos:closeMatch	SNOMEDCT:246815009	baggy eyes	semapv:ManualMappingCuration	
TCM-SO:sx_指甲脱落	Onycholysis of fingernails	skos:closeMatch	SNOMEDCT:75789001	detachment of nail	semapv:ManualMappingCuration	
TCM-SO:sx_尿血鲜红	Bright red hematuria	skos:closeMatch	SNOMEDCT:34436003	blood in urine	semapv:ManualMappingCuration	
TCM-SO:sx_尿血鲜红	Bright red hematuria	skos:closeMatch	SNOMEDCT:53298000	blood in urine	semapv:ManualMappingCuration	
TCM-SO:sx_啮舌	tongue biting	skos:closeMatch	SNOMEDCT:84557007	bifid tongue	semapv:ManualMappingCuration	
TCM-SO:sx_睥肉粘连	eyelid tissue adhesion (symblepharon)	skos:closeMatch	SNOMEDCT:90216006	eyelid adhesion to globe of eye	semapv:ManualMappingCuration	
TCM-SO:sx_口噤	Trismus	skos:exactMatch	SNOMEDCT:87866006	decrease in jaw mobility	semapv:ManualMappingCuration	
TCM-SO:sx_尿中夹血块	blood clots in urine	skos:closeMatch	SNOMEDCT:34436003	blood in urine	semapv:ManualMappingCuration	
TCM-SO:sx_尿中夹血块	blood clots in urine	skos:closeMatch	SNOMEDCT:53298000	blood in urine	semapv:ManualMappingCuration	
TCM-SO:sx_唇部疤疹	lip herpes	skos:closeMatch	SNOMEDCT:80281008	cheiloschisis of upper lip	semapv:ManualMappingCuration	
TCM-SO:sx_唇部疤疹	lip herpes	skos:closeMatch	SNOMEDCT:126770008	lip tumor	semapv:ManualMappingCuration	
TCM-SO:sx_四肢无力	Tetraparesis	skos:exactMatch	SNOMEDCT:91327001	quadriparesis	semapv:ManualMappingCuration	
TCM-SO:sx_四肢无力	Tetraparesis	skos:closeMatch	SNOMEDCT:298282001	spastic quadriparesis	semapv:ManualMappingCuration	
TCM-SO:sx_肋痛	rib pain	skos:closeMatch	SNOMEDCT:247355005	flank pain	semapv:ManualMappingCuration	
TCM-SO:sx_困倦	Drowsiness	skos:exactMatch	SNOMEDCT:271782001	abnormal drowsiness	semapv:ManualMappingCuration	
TCM-SO:sx_困倦	Drowsiness	skos:exactMatch	SNOMEDCT:79519003	abnormal drowsiness	semapv:ManualMappingCuration	
TCM-SO:sx_抑郁	Depression	skos:exactMatch	SNOMEDCT:210610001191	depression	semapv:ManualMappingCuration	
TCM-SO:sx_抑郁	Depression	skos:exactMatch	SNOMEDCT:35489007	depression	semapv:ManualMappingCuration	
TCM-SO:sx_抑郁	Depression	skos:exactMatch	SNOMEDCT:78667006	depression	semapv:ManualMappingCuration	
TCM-SO:sx_齿全脱	complete loss of teeth	skos:closeMatch	SNOMEDCT:234974002	early tooth loss	semapv:ManualMappingCuration	
TCM-SO:sx_齿全脱	complete loss of teeth	skos:closeMatch	SNOMEDCT:42756003	early tooth loss	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端色青	Bluish tip-of-nose	skos:closeMatch	SNOMEDCT:249331008	narrow nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端色青	Bluish tip-of-nose	skos:closeMatch	SNOMEDCT:249327002	broad nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端色青	Bluish tip-of-nose	skos:closeMatch	SNOMEDCT:249326006	bifid nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_纳谷不馨	Poor appetite	skos:exactMatch	SNOMEDCT:64379006	decreased appetite	semapv:ManualMappingCuration	
TCM-SO:sx_舌有裂纹	fissured tongue	skos:exactMatch	SNOMEDCT:52368004	fissured tongue	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤红斑	Erythematous macule	skos:closeMatch	SNOMEDCT:247472004	Erythematous rash	semapv:ManualMappingCuration	
TCM-SO:sx_声音嘶哑	Hoarse voice	skos:closeMatch	SNOMEDCT:50219008	Hoarseness	semapv:ManualMappingCuration	
TCM-SO:sx_腰痛连足	low back pain radiating to the foot	skos:closeMatch	SNOMEDCT:279039007	low back pain	semapv:ManualMappingCuration	
TCM-SO:sx_经行浮肿	Puffiness during menstruation	skos:closeMatch	SNOMEDCT:386692008	abnormally heavy bleeding during menstruation	semapv:ManualMappingCuration	
TCM-SO:sx_左前胸痛	left anterior chest pain	skos:closeMatch	SNOMEDCT:29857009	chest discomfort	semapv:ManualMappingCuration	
TCM-SO:sx_左前胸痛	left anterior chest pain	skos:closeMatch	SNOMEDCT:194828000	angina pectoris	semapv:ManualMappingCuration	
TCM-SO:sx_左前胸痛	left anterior chest pain	skos:closeMatch	SNOMEDCT:225566008	angina pectoris	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤丘疹	Papule	skos:exactMatch	SNOMEDCT:25694009	papule	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤丘疹	Papule	skos:exactMatch	SNOMEDCT:443871003	papule	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤丘疹	Papule	skos:closeMatch	SNOMEDCT:112625008	rash	semapv:ManualMappingCuration	
TCM-SO:sx_小便失禁	Urinary incontinence	skos:exactMatch	SNOMEDCT:165232002	bladder incontinence	semapv:ManualMappingCuration	
TCM-SO:sx_小便失禁	Urinary incontinence	skos:closeMatch	SNOMEDCT:22220005	stress urinary incontinence	semapv:ManualMappingCuration	
TCM-SO:sx_指关节增粗	Finger joint thickening	skos:closeMatch	SNOMEDCT:298193009	finger joint hypermobility	semapv:ManualMappingCuration	
TCM-SO:sx_精索增粗	Spermatic-cord thickening	skos:closeMatch	SNOMEDCT:49198006	spermatic cord torsion	semapv:ManualMappingCuration	
TCM-SO:sx_精索增粗	Spermatic-cord thickening	skos:closeMatch	SNOMEDCT:81996005	spermatic cord torsion	semapv:ManualMappingCuration	
TCM-SO:sx_经行风疹块	Wheals during menstruation	skos:closeMatch	SNOMEDCT:386692008	abnormally heavy bleeding during menstruation	semapv:ManualMappingCuration	
TCM-SO:sx_带下色红	Red vaginal discharge	skos:closeMatch	SNOMEDCT:126921000	vaginal neoplasia	semapv:ManualMappingCuration	
TCM-SO:sx_四肢拘急	Limb joint contracture	skos:closeMatch	SNOMEDCT:239736003	contracture of thumb	semapv:ManualMappingCuration	
TCM-SO:sx_牙齿脱落	Teeth falling off	skos:closeMatch	SNOMEDCT:234974002	early tooth loss	semapv:ManualMappingCuration	
TCM-SO:sx_牙齿脱落	Teeth falling off	skos:closeMatch	SNOMEDCT:42756003	early tooth loss	semapv:ManualMappingCuration	under_review
TCM-SO:sx_肢体痛	Limb pain	skos:exactMatch	SNOMEDCT:90834002	limb pain	semapv:ManualMappingCuration	
TCM-SO:sx_肢体痛	Limb pain	skos:closeMatch	SNOMEDCT:10601006	leg pain	semapv:ManualMappingCuration	
TCM-SO:sx_肢体痛	Limb pain	skos:closeMatch	SNOMEDCT:102556003	upper limb pain	semapv:ManualMappingCuration	
TCM-SO:sx_鼻痛	Abnormality of the nose	skos:exactMatch	SNOMEDCT:72089000	abnormality of the nose	semapv:ManualMappingCuration	
TCM-SO:sx_鼻痛	Abnormality of the nose	skos:exactMatch	SNOMEDCT:128274005	abnormality of the nose	semapv:ManualMappingCuration	
TCM-SO:sx_鼻痛	Abnormality of the nose	skos:closeMatch	SNOMEDCT:298390003	abnormality of the neck	semapv:ManualMappingCuration	
TCM-SO:sx_口腔黏膜斑	Oral mucosa macule	skos:closeMatch	SNOMEDCT:112629002	flat discolored area of skin	semapv:ManualMappingCuration	
TCM-SO:sx_焦虑	Anxiety	skos:exactMatch	SNOMEDCT:48694002	anxiety	semapv:ManualMappingCuration	
TCM-SO:sx_睛珠突胀	protruding distending eyeball	skos:closeMatch	SNOMEDCT:18265008	anterior bulging of the globe	semapv:ManualMappingCuration	
TCM-SO:sx_舌淡白	Pale tongue	skos:closeMatch	SNOMEDCT:25273001	abnormally large tongue	semapv:ManualMappingCuration	
TCM-SO:sx_齿衄	Gingival bleeding	skos:exactMatch	SNOMEDCT:86276007	bleeding gums	semapv:ManualMappingCuration	
TCM-SO:sx_斑秃	Patchy alopecia	skos:exactMatch	SNOMEDCT:68225006	alopecia areata	semapv:ManualMappingCuration	
TCM-SO:sx_斑秃	Patchy alopecia	skos:closeMatch	SNOMEDCT:278040002	absence of scalp hair	semapv:ManualMappingCuration	
TCM-SO:sx_斑秃	Patchy alopecia	skos:closeMatch	SNOMEDCT:56317004	absence of scalp hair	semapv:ManualMappingCuration	
TCM-SO:sx_厌食	Anorexia	skos:exactMatch	SNOMEDCT:79890006	anorexia	semapv:ManualMappingCuration	
TCM-SO:sx_苔有裂纹	fissured tongue coating	skos:closeMatch	SNOMEDCT:52368004	fissured tongue	semapv:ManualMappingCuration	
TCM-SO:sx_四肢震颤	Tremor	skos:exactMatch	SNOMEDCT:26079006	Tremor	semapv:ManualMappingCuration	
TCM-SO:sx_睡中啮齿	teeth grinding during sleep (sleep bruxism)	skos:closeMatch	SNOMEDCT:191983006	bruxism	semapv:ManualMappingCuration	
TCM-SO:sx_睡中啮齿	teeth grinding during sleep (sleep bruxism)	skos:closeMatch	SNOMEDCT:90207007	bruxism	semapv:ManualMappingCuration	
TCM-SO:sx_腹部生痈	abdominal abscess	skos:closeMatch	SNOMEDCT:299709002	dental abscess	semapv:ManualMappingCuration	
TCM-SO:sx_转筋	Muscle cramp	skos:closeMatch	SNOMEDCT:55300003	muscle cramps	semapv:ManualMappingCuration	
TCM-SO:sx_交替性鼻塞	alternating nasal obstruction	skos:closeMatch	SNOMEDCT:232209000	blockage of nose	semapv:ManualMappingCuration	
TCM-SO:sx_交替性鼻塞	alternating nasal obstruction	skos:closeMatch	SNOMEDCT:267100006	blockage of nose	semapv:ManualMappingCuration	
TCM-SO:sx_交替性鼻塞	alternating nasal obstruction	skos:closeMatch	SNOMEDCT:68235000	blockage of nose	semapv:ManualMappingCuration	
TCM-SO:sx_耳廓痛	Auricular pain	skos:closeMatch	SNOMEDCT:43887004	pit behind the ear	semapv:ManualMappingCuration	
TCM-SO:sx_耳廓痛	Auricular pain	skos:closeMatch	SNOMEDCT:16001004	ear pain	semapv:ManualMappingCuration	
TCM-SO:sx_偏头痛	Migraine	skos:exactMatch	SNOMEDCT:37796009	intermittent migraine headaches	semapv:ManualMappingCuration	
TCM-SO:sx_偏头痛	Migraine	skos:closeMatch	SNOMEDCT:56097005	migraine without aura	semapv:ManualMappingCuration	
TCM-SO:sx_偏头痛	Migraine	skos:closeMatch	SNOMEDCT:4473006	migraine with aura	semapv:ManualMappingCuration	
TCM-SO:sx_脱发	Alopecia	skos:closeMatch	SNOMEDCT:298000004	absence of scalp hair	semapv:ManualMappingCuration	
TCM-SO:sx_脱发	Alopecia	skos:closeMatch	SNOMEDCT:278040002	absence of scalp hair	semapv:ManualMappingCuration	
TCM-SO:sx_脱发	Alopecia	skos:closeMatch	SNOMEDCT:56317004	absence of scalp hair	semapv:ManualMappingCuration	
TCM-SO:sx_月经提前	Polymenorrhea	skos:exactMatch	SNOMEDCT:52754008	polymenorrhea	semapv:ManualMappingCuration	
TCM-SO:sx_指大如杵	Clubbing of fingers	skos:exactMatch	SNOMEDCT:30760008	clubbed fingers	semapv:ManualMappingCuration	
TCM-SO:sx_指大如杵	Clubbing of fingers	skos:closeMatch	SNOMEDCT:367004	clubbing	semapv:ManualMappingCuration	
TCM-SO:sx_指大如杵	Clubbing of fingers	skos:closeMatch	SNOMEDCT:53148007	clubbed toes	semapv:ManualMappingCuration	
TCM-SO:sx_羞明	Photophobia	skos:exactMatch	SNOMEDCT:246622003	extreme sensitivity of the eyes to light	semapv:ManualMappingCuration	
TCM-SO:sx_羞明	Photophobia	skos:exactMatch	SNOMEDCT:409668002	extreme sensitivity of the eyes to light	semapv:ManualMappingCuration	
TCM-SO:sx_指甲菲薄腐烂	thin fragile eroded nail	skos:closeMatch	SNOMEDCT:63829008	thin nail	semapv:ManualMappingCuration	
TCM-SO:sx_眦角生胬肉	pterygium growing at the canthus	skos:closeMatch	SNOMEDCT:110987009	nail pterygium	semapv:ManualMappingCuration	
TCM-SO:sx_甲下胬肉突出	pterygium protruding under the nail	skos:closeMatch	SNOMEDCT:110987009	nail pterygium	semapv:ManualMappingCuration	
TCM-SO:sx_睑不能闭	inability to close the eyelid (lagophthalmos)	skos:closeMatch	SNOMEDCT:417740005	eyelids stay open at night	semapv:ManualMappingCuration	
TCM-SO:sx_睑不能闭	inability to close the eyelid (lagophthalmos)	skos:closeMatch	SNOMEDCT:9042000	cicatricial lagophthalmos	semapv:ManualMappingCuration	
TCM-SO:sx_阴茎短小	small penis (micropenis)	skos:exactMatch	SNOMEDCT:34911001	hypoplasia of penis	semapv:ManualMappingCuration	
TCM-SO:sx_月经推后	delayed menstruation	skos:closeMatch	SNOMEDCT:135810007	delayed myelination	semapv:ManualMappingCuration	
TCM-SO:sx_桶状胸	Barrel-shaped chest	skos:exactMatch	SNOMEDCT:24228002	barrel chest	semapv:ManualMappingCuration	
TCM-SO:sx_经行抽搐	Convulsion during menstruation	skos:closeMatch	SNOMEDCT:386692008	abnormally heavy bleeding during menstruation	semapv:ManualMappingCuration	
TCM-SO:sx_眼睑水肿	Palpebral edema	skos:exactMatch	SNOMEDCT:89091004	edema of the eyelids	semapv:ManualMappingCuration	
TCM-SO:sx_疮面肉色晦暗	Abnormality of the face	skos:exactMatch	SNOMEDCT:118930001	abnormal face	semapv:ManualMappingCuration	
TCM-SO:sx_疮面肉色晦暗	Abnormality of the face	skos:exactMatch	SNOMEDCT:32003007	abnormal face	semapv:ManualMappingCuration	
TCM-SO:sx_疮面肉色晦暗	Abnormality of the face	skos:exactMatch	SNOMEDCT:398302004	abnormal face	semapv:ManualMappingCuration	
TCM-SO:sx_指甲色斑	Macule nail	skos:closeMatch	SNOMEDCT:112629002	flat discolored area of skin	semapv:ManualMappingCuration	
TCM-SO:sx_指甲色斑	Macule nail	skos:closeMatch	SNOMEDCT:11375002	hypoplastic nail	semapv:ManualMappingCuration	
